date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Jan 7, 2017 3:11:30 PM PST",6257305731,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-37.98,-37.98
"Jan 7, 2017 5:11:15 PM PST",6257305731,Order,105-6413559-5785013,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,ATLANTA,GA,30331-9453,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 7, 2017 7:05:50 PM PST",6257305731,Adjustment,106-5837871-2863452,J8004-BLACK-M,FBA Inventory Reimbursement - Customer Return,1,,,,,,0,0,0,0,0,0,0,0,17.79,17.79
"Jan 7, 2017 11:20:03 PM PST",6257305731,Order,103-6578352-5342665,T1041-BLACK-L,Annabelle Women's Belle Sleeves Long Cardigan Suede Jacket Black Large T1041,1,amazon.com,Amazon,DILLWYN,VA,23936-2728,38.47,0,0,0,0,-5.77,-4.41,0,0,28.29
"Jan 7, 2017 11:20:03 PM PST",6257305731,Order,103-6578352-5342665,T1041-OLIVE-L,Annabelle Women's Belle Sleeves Long Cardigan Suede Jacket Olive Large T1041,1,amazon.com,Amazon,DILLWYN,VA,23936-2728,38.47,0,0,0,0,-5.77,-3.41,0,0,29.29
"Jan 8, 2017 1:30:21 AM PST",6257305731,Order,112-7316034-0772237,T1021-FADEDDENIM-L,Women's Long Sleeve Tunic Hoodie Pocket Sweatshirt Top Light Blue Faded Denim Large T1021,1,amazon.com,Amazon,SEMINOLE,FL,33776-1071,13.97,0,0,0,0,-2.1,-3.42,0,0,8.45
"Jan 8, 2017 2:53:11 AM PST",6257305731,Order,105-1466208-7726641,J8006-BLACK-L,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Large J8006,1,amazon.com,Amazon,MCKINNEY,TX,75070-9444,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 8, 2017 3:54:18 AM PST",6257305731,Order,104-9314599-4562666,T1021-TAUPEGREY-S,Women's Long Sleeve Tunic Hoodie Pocket Sweatshirt Top Taupe Grey Small T1021,1,amazon.com,Amazon,ELLISVILLE,MS,39437,13.97,0,0,0,0,-2.1,-3.42,0,0,8.45
"Jan 8, 2017 4:03:55 AM PST",6257305731,Order,111-5655531-0111458,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,Kelso,WA,98626,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 10:52:15 AM PST",6257305731,Order,109-0173737-1731471,T1070-NAVY-M,Women's Long Sleeves Crochet Trim Bell Sleeves Tunic Tops Blue Navy Medium T1070,1,amazon.com,Amazon,DENVILLE,NJ,07834-1322,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 8, 2017 10:53:22 AM PST",6257305731,Order,108-4371885-1967421,J8005-BROWN-L,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Brown Large J8005,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4028,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 8, 2017 10:55:15 AM PST",6257305731,Order,102-2565190-5331448,T1070-NAVY-L,Women's Long Sleeves Crochet Trim Bell Sleeves Tunic Tops Blue Navy Large T1070,1,amazon.com,Amazon,NEW YORK,NY,10128-3690,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 8, 2017 11:20:29 AM PST",6257305731,Order,111-8338373-2832219,J8002-ANTHRA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Anthra Large 8002,1,amazon.com,Amazon,GARDNERVILLE,NV,89410,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 1:11:21 PM PST",6257305731,Order,114-3439232-5339434,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,SNOHOMISH,WA,98290-9750,22.95,3.99,0,0,0,-3.44,-7.41,0,0,16.09
"Jan 8, 2017 1:49:15 PM PST",6257305731,Order,106-4919665-3011400,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,COLUMBUS,MS,39705-3018,22.95,2.02,0,-2.02,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 2:49:51 PM PST",6257305731,Order,113-4090573-9688234,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,FORT MITCHELL,AL,36856-4340,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 3:08:28 PM PST",6257305731,FBA Customer Return Fee,104-3410097-7879401,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 8, 2017 3:08:28 PM PST",6257305731,FBA Customer Return Fee,104-3410097-7879401,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 8, 2017 3:08:28 PM PST",6257305731,FBA Customer Return Fee,104-3410097-7879401,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 8, 2017 6:55:56 PM PST",6257305731,Order,104-2164922-1458665,J8002-OLIVE-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Small 8002,1,amazon.com,Amazon,SAINT LOUIS,MO,63131-2358,17.95,3.49,0,0,0,-2.69,-6.91,0,0,11.84
"Jan 8, 2017 7:44:59 PM PST",6257305731,Order,107-5233938-1681025,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,CHICAGO,IL,60616-3507,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 8:35:02 PM PST",6257305731,Adjustment,104-5843331-1977053,J8002-HCHARCOAL-M,FBA Inventory Reimbursement - Customer Return,1,,,,,,0,0,0,0,0,0,0,0,15.1,15.1
"Jan 8, 2017 8:45:21 PM PST",6257305731,Order,106-5667224-3561804,J8002-HCHARCOAL-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Small J8002,1,amazon.com,Amazon,KIRKWOOD,MO,63122-3027,17.95,0,0,0,0,-2.69,-4.41,0,0,10.85
"Jan 8, 2017 9:05:41 PM PST",6257305731,Order,110-3063292-2634663,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,FALLING WATERS,WV,25419-4054,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 8, 2017 9:05:41 PM PST",6257305731,Order,110-3063292-2634663,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,FALLING WATERS,WV,25419-4054,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 9:35:21 PM PST",6257305731,Order,106-2883304-6802619,J8002-OLIVE-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Medium 8002,1,amazon.com,Amazon,"VISTA,",CALIFORNIA,92084-3506,22.95,0,0,0,1.89,-3.44,-3.42,-0.05,0,17.93
"Jan 8, 2017 10:01:39 PM PST",6257305731,Order,112-4850140-5972246,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,TAMPA,FL,33624-1131,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 8, 2017 11:03:55 PM PST",6257305731,Order,111-5655531-0111458,J8002-NAVY-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Large J8002,1,amazon.com,Amazon,Kelso,WA,98626,22.95,0,0,0,0,-3.44,-3.41,0,0,16.1
"Jan 8, 2017 11:57:13 PM PST",6257305731,Order,114-2966687-4584210,J8002-HCHARCOAL-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Large J8002,1,amazon.com,Amazon,Suffolk,Virginia,23434,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 9, 2017 12:57:13 AM PST",6257305731,Refund,115-5609702-9580232,T1044-CAMEL-M,Women's Flowy Drape Micro Suede Vest Brown Beige Camel Medium T1044,1,amazon.com,Amazon,NEW ORLEANS,LA,70128-2716,-27.95,0,0,0,0,3.35,0,0,0,-24.6
"Jan 9, 2017 1:11:08 AM PST",6257305731,FBA Inventory Fee,,,FBA Inventory Storage Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-727.65,-727.65
"Jan 9, 2017 1:30:53 AM PST",6257305731,Order,103-0463053-4720253,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,NEWARK,NJ,07105-4802,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 2:22:28 AM PST",6257305731,Order,107-7178803-2461869,T1003-PINE-M,Annabelle Women's 3/4 Sleeve Casual Comfy Kimono Blouse Top Green Pine Medium T1003,1,amazon.com,Amazon,HAYWARD,CALIFORNIA,94541-1874,20.97,0,0,0,1.94,-3.15,-3.42,-0.06,0,16.28
"Jan 9, 2017 2:22:30 AM PST",6257305731,Order,116-7682678-9653050,T1045-BLACK-L,Women's Suede Poncho Fringe Jackets Black Large T1045,1,amazon.com,Amazon,TOMS RIVER,NJ,08755-1953,27.97,0,0,0,0,-4.2,-4.41,0,0,19.36
"Jan 9, 2017 2:27:36 AM PST",6257305731,Order,112-6269755-9547465,D5051-MUSHROOM-S,Women's Long Sleeve Cold Shoulder Hi Low Dress Light Pink Mushroom Small D5051,1,amazon.com,Amazon,OXFORD,PA,19363-4241,23.07,0,0,0,0,-3.46,-3.42,0,0,16.19
"Jan 9, 2017 2:32:13 AM PST",6257305731,Order,115-6521715-1177058,T1050-PINK-L,Women's Two Tone Casual Loose Fit Long Knit Shawl Cardigan Pink Large T1050,1,amazon.com,Amazon,CONCORD,NC,28027-6508,30.07,0,0,0,0,-4.51,-4.41,0,0,21.15
"Jan 9, 2017 4:50:11 AM PST",6257305731,Order,112-5486314-3133814,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,LEHI,UT,84043-9784,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 7:29:06 AM PST",6257305731,Order,109-5532697-0414664,J8005-BROWN-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Brown Medium J8005,1,amazon.com,Amazon,LAHAINA,HI,96761-8351,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 9, 2017 8:49:22 AM PST",6257305731,FBA Customer Return Fee,114-5578675-5931401,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 9, 2017 8:49:22 AM PST",6257305731,FBA Customer Return Fee,114-5578675-5931401,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 9, 2017 8:49:22 AM PST",6257305731,FBA Customer Return Fee,114-5578675-5931401,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 9, 2017 9:27:41 AM PST",6257305731,Order,115-2349310-7361868,J8005-TEAL-S,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Small J8005,1,amazon.com,Amazon,CHICAGO,IL,60637-3333,24.47,3.49,0,0,0,-3.67,-6.91,0,0,17.38
"Jan 9, 2017 12:11:41 PM PST",6257305731,Order,102-3714926-7540220,T1041-OLIVE-M,Annabelle Women's Belle Sleeves Long Cardigan Suede Jacket Olive Medium T1041,1,amazon.com,Amazon,CINCINNATI,OH,45209-2105,38.47,0,0,0,0,-5.77,-4.41,0,0,28.29
"Jan 9, 2017 12:41:38 PM PST",6257305731,Order,102-9442409-7515430,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,HOUSTON,TX,77056-6434,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 2:36:22 PM PST",6257305731,Order,115-7647664-4673012,D5012-TOMATORED-S,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Small,1,amazon.com,Amazon,VIRGINIA BEACH,VA,23452-6245,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 9, 2017 2:53:04 PM PST",6257305731,Order,002-1408871-4060263,D5004-BLUEGREY-L,Women's Tunic 3/4 Sleeve Oversized Dress Tunic Top Blue Grey Large D5004,1,amazon.com,Amazon,HATTIESBURG,MS,39401-7330,21.67,0,0,0,0,-3.25,-3.42,0,0,15
"Jan 9, 2017 3:06:33 PM PST",6257305731,Refund,112-5412025-9805007,T1038-BLUSH-M,Annabelle Women's Open Front Draped Vest Knit Cardigan with Side Pockets Blush Medium,1,amazon.com,Amazon,ALVIN,TX,77511-8971,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 9, 2017 4:14:29 PM PST",6267370321,Order,114-3773856-1396224,D5012-NAVY-L,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Navy Large,1,amazon.com,Amazon,LOS ANGELES,CA,90015-3762,24.47,5.99,0,0,2.66,-3.67,-10.4,-0.08,0,18.97
"Jan 9, 2017 4:20:09 PM PST",6267370321,Order,114-6852183-0469048,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,MIAMI,FL,33167-3055,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 5:42:35 PM PST",6267370321,Order,114-6946419-5528207,D5061-BURGUNDY-L,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Burgundy Large D5061,1,amazon.com,Amazon,SAUGERTIES,NEW YORK,12477-4449,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 9, 2017 6:34:23 PM PST",6267370321,Order,109-6355397-8605018,T1031-AZUKI-L,Women's Long Sleeve Oversized Romantic Shirring Blouse Tops Plum Azuki Large T1031,1,amazon.com,Amazon,Austin,TX,78750-8160,27.97,3.99,0,0,0,-4.2,-8.4,0,0,19.36
"Jan 9, 2017 7:40:59 PM PST",6267370321,Order,108-5398484-8757861,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,PEORIA,IL,61614-6018,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 8:22:37 PM PST",6267370321,Order,114-5794775-3048246,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,CORDOVA,TN,38016-2525,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 9, 2017 8:59:00 PM PST",6267370321,Service Fee,,,SellerPayments_Report_Fee_Subscription,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-39.99,-39.99
"Jan 9, 2017 9:20:33 PM PST",6267370321,Refund,104-9363948-8860243,J8002-NAVY-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Medium J8002,1,amazon.com,Amazon,CHICAGO,ILLINOIS,60624-3020,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 9, 2017 9:26:25 PM PST",6267370321,Order,114-2771991-9874631,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,VIRGINIA BEACH,VA,23454-6576,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 10, 2017 2:19:24 AM PST",6267370321,Order,113-5139329-2499451,S9000-BURGUNDY-M,Annabelle Women's High Waist Asymmetrical Hem Maxi Skirts Red Burgundy Medium,1,amazon.com,Amazon,Renton,WA,98056,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 10, 2017 3:01:48 AM PST",6267370321,FBA Customer Return Fee,111-8787684-7101037,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 10, 2017 3:01:48 AM PST",6267370321,FBA Customer Return Fee,111-8787684-7101037,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 10, 2017 3:01:48 AM PST",6267370321,FBA Customer Return Fee,111-8787684-7101037,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 10, 2017 3:03:35 AM PST",6267370321,Refund,107-8331872-6771436,J8002-HCHARCOAL-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Small J8002,1,amazon.com,Amazon,TORRANCE,CA,90504-1020,-17.95,-1.5,0,1.5,-1.62,2.15,0,0,0,-17.42
"Jan 10, 2017 4:30:15 AM PST",6267370321,Order,102-8268153-0521019,D5006-BLACK-L,Women's Casual Plain Short Sleeve Loose Long Maxi Dress Black Large D5006,1,amazon.com,Amazon,LA MESA,CA,91941-7537,24.47,0,0,0,2.08,-3.67,-4.41,-0.06,0,18.41
"Jan 10, 2017 8:39:18 AM PST",6267370321,FBA Customer Return Fee,106-2691939-4697832,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 10, 2017 8:39:18 AM PST",6267370321,FBA Customer Return Fee,106-2691939-4697832,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 10, 2017 8:39:18 AM PST",6267370321,FBA Customer Return Fee,106-2691939-4697832,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 10, 2017 11:14:18 AM PST",6267370321,Order,102-5110037-5647404,J8002-JAVA-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Medium J8002,1,amazon.com,Amazon,EAST BERLIN,CT,06023-1028,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 10, 2017 1:26:47 PM PST",6267370321,FBA Customer Return Fee,108-0392996-9272207,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 10, 2017 1:26:47 PM PST",6267370321,FBA Customer Return Fee,108-0392996-9272207,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 10, 2017 1:26:47 PM PST",6267370321,FBA Customer Return Fee,108-0392996-9272207,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 10, 2017 1:54:24 PM PST",6267370321,Refund,106-9146953-0347447,T1055-BLACK-M,Women's Long Sleeves Turtleneck Brushed Knit Poncho Sweater Tops Black Medium T1055,1,amazon.com,Amazon,De Soto,KS,66018-8409,-27.95,0,0,0,0,3.35,0,0,0,-24.6
"Jan 10, 2017 2:00:24 PM PST",6267370321,Order,002-8788996-9547434,D5041-BURGUNDY-L,Women's Side Split Cold Shoulder Maxi Dress Burgundy Large D5041,1,amazon.com,Amazon,GRANDVIEW,IN,47615,31.47,0,0,0,0,-4.72,-4.41,0,0,22.34
"Jan 10, 2017 2:36:43 PM PST",6267370321,Order,102-6234416-3994610,P9000-BLACK-L,Annabelle Women's Comfy Harem Jogger Pants Black Large,1,amazon.com,Amazon,PORTLAND,OR,97266-2359,17.47,4.2,0,-4.2,0,-2.62,-3.42,0,0,11.43
"Jan 10, 2017 3:35:26 PM PST",6267370321,FBA Customer Return Fee,107-5499662-9676232,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 10, 2017 3:35:26 PM PST",6267370321,FBA Customer Return Fee,107-5499662-9676232,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 10, 2017 3:35:26 PM PST",6267370321,FBA Customer Return Fee,107-5499662-9676232,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 10, 2017 3:35:53 PM PST",6267370321,Order,114-6326124-6122631,D5012-TOMATORED-M,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Medium,1,amazon.com,Amazon,DORAL,FL,33126-9121,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 10, 2017 3:43:03 PM PST",6267370321,Refund,112-9729666-5445848,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,ABINGTON,MA,02351-2004,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 10, 2017 4:30:28 PM PST",6267370321,Order,107-7959785-4089859,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,Evergreen Park,IL,60805,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 10, 2017 7:05:42 PM PST",6267370321,Refund,102-3221897-9573856,J8002-HCHARCOAL-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Medium J8002,1,amazon.com,Amazon,BIRMINGHAM,AL,35215-5031,-22.95,-2.82,0,2.82,0,2.75,0,0,0,-20.2
"Jan 10, 2017 7:14:17 PM PST",6267370321,Order,115-0093021-8637857,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,SCHWENKSVILLE,PA,19473-2335,22.95,5.48,0,0,0,-3.44,-8.9,0,0,16.09
"Jan 10, 2017 7:28:30 PM PST",6267370321,Order,002-3032351-2855402,J8002-OLIVE-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Small 8002,1,amazon.com,Amazon,FALLS CHURCH,VA,22046-3305,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 10, 2017 7:30:27 PM PST",6267370321,Order,111-5562191-7938654,J8002-NAVY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Small J8002,1,amazon.com,Amazon,CORAL GABLES,FL,33134-3408,17.95,3.99,0,0,0,-2.69,-7.41,0,0,11.84
"Jan 10, 2017 7:53:04 PM PST",6267370321,Refund,113-4594535-0635463,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,Lexington,KY,40502,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 10, 2017 8:40:36 PM PST",6267370321,Refund,102-3221897-9573856,J8002-BURGUNDY-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Burgundy Medium J8002,1,amazon.com,Amazon,BIRMINGHAM,AL,35215-5031,-22.95,-2.82,0,2.82,0,2.75,0,0,0,-20.2
"Jan 10, 2017 11:28:56 PM PST",6267370321,Order,102-1536104-1016241,T1038-BLUSH-S,Annabelle Women's Open Front Draped Vest Knit Cardigan with Side Pockets Blush Small,1,amazon.com,Amazon,KANSAS CITY,MO,64151-2524,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 10, 2017 11:29:06 PM PST",6267370321,Order,112-6550907-0571424,T1060-BLACK-S,Women's Poplin Off the Shoulder Blouse Tops Black Small T1060,1,amazon.com,Amazon,CHARLOTTE,NC,28211-1921,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 10, 2017 11:40:01 PM PST",6267370321,FBA Customer Return Fee,112-2442050-6373857,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 10, 2017 11:40:01 PM PST",6267370321,FBA Customer Return Fee,112-2442050-6373857,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 10, 2017 11:40:01 PM PST",6267370321,FBA Customer Return Fee,112-2442050-6373857,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 11, 2017 12:44:05 AM PST",6267370321,FBA Customer Return Fee,104-9942085-8209015,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 11, 2017 12:44:05 AM PST",6267370321,FBA Customer Return Fee,104-9942085-8209015,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 11, 2017 12:44:05 AM PST",6267370321,FBA Customer Return Fee,104-9942085-8209015,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 11, 2017 1:20:38 AM PST",6267370321,FBA Customer Return Fee,110-4719726-3340266,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 11, 2017 1:20:38 AM PST",6267370321,FBA Customer Return Fee,110-4719726-3340266,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 11, 2017 1:20:38 AM PST",6267370321,FBA Customer Return Fee,110-4719726-3340266,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 11, 2017 1:28:03 AM PST",6267370321,Order,108-5551503-4545845,J8002-OLIVE-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Small 8002,1,amazon.com,Amazon,ALEXANDRIA,VA,22314-5311,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 11, 2017 2:11:12 AM PST",6267370321,Order,106-4713053-6292220,J8000-BLACK-M,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Medium,1,amazon.com,Amazon,MISSOULA,MT,59808-5243,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 11, 2017 3:18:20 AM PST",6267370321,Order,115-0786012-5458603,J8002-ANTHRA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Anthra Large 8002,1,amazon.com,Amazon,Charlotte,NC,28205,22.95,5.48,0,0,0,-3.44,-8.9,0,0,16.09
"Jan 11, 2017 3:23:09 AM PST",6267370321,Order,110-4394667-6295463,J8002-HCHARCOAL-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Medium J8002,1,amazon.com,Amazon,CHARLOTTE,NC,28214-3247,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
